order_id,order_date,customer_id
6003,2017-11-19,2000
6004,2017-11-19,1967
6005,2017-11-19,178
6006,2017-11-19,896
6007,2017-11-19,2111
6008,2017-11-19,2046
6009,2017-11-19,1685
6010,2017-11-19,76
6011,2017-11-19,1284
6012,2017-11-19,1280
6013,2017-11-19,448
6014,2017-11-19,302
6015,2017-11-19,2062
6016,2017-11-19,699
6017,2017-11-19,1934
6018,2017-11-19,1584
6019,2017-11-19,1183
6020,2017-11-19,1129
6021,2017-11-19,372
6022,2017-11-19,1988
6023,2017-11-19,1673
6024,2017-11-19,1986
6025,2017-11-19,744
6026,2017-11-19,320
6027,2017-11-20,1845
6028,2017-11-20,1509
6029,2017-11-20,709
6030,2017-11-20,628
6031,2017-11-20,1448
6032,2017-11-20,1999
6033,2017-11-20,1571
6034,2017-11-20,940
6035,2017-11-20,1816
6036,2017-11-20,1880
6037,2017-11-20,2327
6038,2017-11-20,17
6039,2017-11-20,2318
6040,2017-11-20,1276
6041,2017-11-20,3
6042,2017-11-20,291
6043,2017-11-20,2247
6044,2017-11-20,1980
6045,2017-11-20,1419
6046,2017-11-20,1356
6047,2017-11-20,2228
6048,2017-11-20,1705
6049,2017-11-21,2082
6050,2017-11-21,858
6051,2017-11-21,1
6052,2017-11-21,1126
6053,2017-11-21,1735
6054,2017-11-21,414
6055,2017-11-21,761
6056,2017-11-21,2173
6057,2017-11-21,178
6058,2017-11-21,406
6059,2017-11-21,1129
6060,2017-11-21,2067
6061,2017-11-21,717
6062,2017-11-21,156
6063,2017-11-22,1783
6064,2017-11-22,891
6065,2017-11-22,1983
6066,2017-11-22,222
6067,2017-11-22,1657
6068,2017-11-22,1479
6069,2017-11-22,918
6070,2017-11-22,1691
6071,2017-11-22,1653
6072,2017-11-22,1778
6073,2017-11-22,199
6074,2017-11-22,877
6075,2017-11-22,874
6076,2017-11-22,1833
6077,2017-11-22,482
6078,2017-11-22,1492
6079,2017-11-22,181
6080,2017-11-22,1895
6081,2017-11-22,543
6082,2017-11-22,1400
6083,2017-11-22,2062
6084,2017-11-23,929
6085,2017-11-23,433
6086,2017-11-23,1854
6087,2017-11-23,1331
6088,2017-11-23,855
6089,2017-11-23,1618
6090,2017-11-23,448
6091,2017-11-23,1004
6092,2017-11-23,652
6093,2017-11-23,1398
6094,2017-11-23,271
6095,2017-11-23,1061
6096,2017-11-23,2236
6097,2017-11-23,2015
6098,2017-11-23,724
6099,2017-11-23,667
6100,2017-11-23,2230
6101,2017-11-23,2041
6102,2017-11-23,1620
6103,2017-11-24,1298
6104,2017-11-24,1033
6105,2017-11-24,733
6106,2017-11-24,14
6107,2017-11-24,34
6108,2017-11-24,1969
6109,2017-11-24,1039
6110,2017-11-24,36
6111,2017-11-24,851
6112,2017-11-24,1097
6113,2017-11-24,543
6114,2017-11-24,602
6115,2017-11-24,26
6116,2017-11-24,2186
6117,2017-11-24,502
6118,2017-11-24,1408
6119,2017-11-24,1031
6120,2017-11-24,75
6121,2017-11-24,793
6122,2017-11-24,1942
6123,2017-11-24,2004
6124,2017-11-25,213
6125,2017-11-25,1669
6126,2017-11-25,590
6127,2017-11-25,1726
6128,2017-11-25,1863
6129,2017-11-25,1564
6130,2017-11-25,1526
6131,2017-11-25,1020
6132,2017-11-25,1408
6133,2017-11-25,331
6134,2017-11-25,1645
6135,2017-11-25,902
6136,2017-11-25,2225
6137,2017-11-25,1172
6138,2017-11-25,2118
6139,2017-11-25,859
6140,2017-11-25,1389
6141,2017-11-25,342
6142,2017-11-25,2107
6143,2017-11-25,1611
6144,2017-11-25,304
6145,2017-11-25,2017
6146,2017-11-26,2131
6147,2017-11-26,1990
6148,2017-11-26,881
6149,2017-11-26,1777
6150,2017-11-26,95
6151,2017-11-26,391
6152,2017-11-26,1209
6153,2017-11-26,459
6154,2017-11-26,770
6155,2017-11-26,196
6156,2017-11-26,790
6157,2017-11-26,1807
6158,2017-11-26,501
6159,2017-11-26,818
6160,2017-11-26,559
6161,2017-11-26,2054
6162,2017-11-26,1028
6163,2017-11-27,363
6164,2017-11-27,2212
6165,2017-11-27,1485
6166,2017-11-27,610
6167,2017-11-27,1997
6168,2017-11-27,1135
6169,2017-11-27,915
6170,2017-11-27,637
6171,2017-11-27,442
6172,2017-11-27,1517
6173,2017-11-27,1790
6174,2017-11-27,1884
6175,2017-11-27,1647
6176,2017-11-27,394
6177,2017-11-27,1032
6178,2017-11-27,1480
6179,2017-11-27,554
6180,2017-11-27,907
6181,2017-11-28,46
6182,2017-11-28,1950
6183,2017-11-28,2238
6184,2017-11-28,1405
6185,2017-11-28,2324
6186,2017-11-28,1264
6187,2017-11-28,296
6188,2017-11-28,1465
6189,2017-11-28,298
6190,2017-11-28,2036
6191,2017-11-28,176
6192,2017-11-28,109
6193,2017-11-28,635
6194,2017-11-28,1786
6195,2017-11-28,1759
6196,2017-11-28,1383
6197,2017-11-28,1578
6198,2017-11-28,2086
6199,2017-11-28,1412
6200,2017-11-28,1506
6201,2017-11-28,1210
6202,2017-11-28,416
6203,2017-11-28,725
6204,2017-11-28,1879
6205,2017-11-29,884
6206,2017-11-29,677
6207,2017-11-29,1526
6208,2017-11-29,1893
6209,2017-11-29,889
6210,2017-11-29,41
6211,2017-11-29,2056
6212,2017-11-29,796
6213,2017-11-29,224
6214,2017-11-29,33
6215,2017-11-29,518
6216,2017-11-29,1629
6217,2017-11-29,989
6218,2017-11-29,1601
6219,2017-11-29,201
6220,2017-11-29,1720
6221,2017-11-29,639
6222,2017-11-29,912
6223,2017-11-29,1395
6224,2017-11-30,1824
6225,2017-11-30,1436
6226,2017-11-30,446
6227,2017-11-30,1060
6228,2017-11-30,2176
6229,2017-11-30,829
6230,2017-11-30,1464
6231,2017-11-30,1441
6232,2017-11-30,1627
6233,2017-11-30,1037
6234,2017-11-30,1775
6235,2017-11-30,544
6236,2017-11-30,1187
6237,2017-11-30,1196
6238,2017-12-01,2219
6239,2017-12-01,1041
6240,2017-12-01,1556
6241,2017-12-01,913
6242,2017-12-01,2291
6243,2017-12-01,1336
6244,2017-12-01,2103
6245,2017-12-01,1908
6246,2017-12-01,725
6247,2017-12-01,2299
6248,2017-12-01,1661
6249,2017-12-01,2191
6250,2017-12-01,226
6251,2017-12-01,1371
6252,2017-12-01,1271
6253,2017-12-01,168
6254,2017-12-01,380
6255,2017-12-01,1504
6256,2017-12-02,1053
6257,2017-12-02,654
6258,2017-12-02,792
6259,2017-12-02,450
6260,2017-12-02,2107
6261,2017-12-02,1735
6262,2017-12-02,2219
6263,2017-12-02,1237
6264,2017-12-02,2075
6265,2017-12-02,1450
6266,2017-12-02,689
6267,2017-12-02,1247
6268,2017-12-02,367
6269,2017-12-02,1228
6270,2017-12-02,1297
6271,2017-12-02,1279
6272,2017-12-02,1125
6273,2017-12-02,515
6274,2017-12-02,1229
6275,2017-12-02,2038
6276,2017-12-02,1487
6277,2017-12-03,1816
6278,2017-12-03,867
6279,2017-12-03,372
6280,2017-12-03,1835
6281,2017-12-03,1586
6282,2017-12-03,236
6283,2017-12-03,368
6284,2017-12-03,124
6285,2017-12-03,1472
6286,2017-12-03,1769
6287,2017-12-03,1656
6288,2017-12-03,1886
6289,2017-12-03,2088
6290,2017-12-03,934
6291,2017-12-03,527
6292,2017-12-03,144
6293,2017-12-03,29
6294,2017-12-03,420
6295,2017-12-03,290
6296,2017-12-03,143
6297,2017-12-03,182
6298,2017-12-03,2069
6299,2017-12-03,1814
6300,2017-12-03,1151
6301,2017-12-04,842
6302,2017-12-04,1923
6303,2017-12-04,180
6304,2017-12-04,226
6305,2017-12-04,2119
6306,2017-12-04,2158
6307,2017-12-04,2201
6308,2017-12-04,1757
6309,2017-12-04,2329
6310,2017-12-04,1806
6311,2017-12-04,957
6312,2017-12-04,1232
6313,2017-12-04,600
6314,2017-12-04,1004
6315,2017-12-04,2190
6316,2017-12-04,447
6317,2017-12-04,45
6318,2017-12-04,2200
6319,2017-12-04,322
6320,2017-12-04,2256
6321,2017-12-04,1970
6322,2017-12-04,2133
6323,2017-12-04,1380
6324,2017-12-05,47
6325,2017-12-05,1237
6326,2017-12-05,2043
6327,2017-12-05,1274
6328,2017-12-05,2007
6329,2017-12-05,1274
6330,2017-12-05,1640
6331,2017-12-05,819
6332,2017-12-05,92
6333,2017-12-05,1436
6334,2017-12-05,1716
6335,2017-12-05,165
6336,2017-12-05,217
6337,2017-12-05,2245
6338,2017-12-05,1670
6339,2017-12-05,1704
6340,2017-12-05,28
6341,2017-12-05,925
6342,2017-12-05,1562
6343,2017-12-05,1767
6344,2017-12-05,1235
6345,2017-12-05,707
6346,2017-12-05,505
6347,2017-12-05,2249
6348,2017-12-05,2255
6349,2017-12-06,80
6350,2017-12-06,783
6351,2017-12-06,669
6352,2017-12-06,465
6353,2017-12-06,940
6354,2017-12-06,570
6355,2017-12-06,2307
6356,2017-12-06,29
6357,2017-12-06,819
6358,2017-12-06,1173
6359,2017-12-06,570
6360,2017-12-06,398
6361,2017-12-06,108
6362,2017-12-06,665
6363,2017-12-06,525
6364,2017-12-06,496
6365,2017-12-06,1995
6366,2017-12-06,2341
6367,2017-12-06,122
6368,2017-12-06,91
6369,2017-12-06,2255
6370,2017-12-06,1037
6371,2017-12-07,1711
6372,2017-12-07,759
6373,2017-12-07,1199
6374,2017-12-07,2268
6375,2017-12-07,1632
6376,2017-12-07,959
6377,2017-12-07,1045
6378,2017-12-07,2121
6379,2017-12-07,274
6380,2017-12-07,1752
6381,2017-12-07,1353
6382,2017-12-07,2055
6383,2017-12-07,239
6384,2017-12-08,640
6385,2017-12-08,463
6386,2017-12-08,522
6387,2017-12-08,1615
6388,2017-12-08,2093
6389,2017-12-08,1442
6390,2017-12-08,190
6391,2017-12-08,714
6392,2017-12-08,216
6393,2017-12-08,1931
6394,2017-12-08,1857
6395,2017-12-08,1412
6396,2017-12-08,1122
6397,2017-12-08,143
6398,2017-12-08,1873
6399,2017-12-08,1649
6400,2017-12-08,951
6401,2017-12-09,1530
6402,2017-12-09,1964
6403,2017-12-09,1095
6404,2017-12-09,2345
6405,2017-12-09,998
6406,2017-12-09,179
6407,2017-12-09,120
6408,2017-12-09,1306
6409,2017-12-09,1233
6410,2017-12-09,1856
6411,2017-12-09,1357
6412,2017-12-09,422
6413,2017-12-09,525
6414,2017-12-09,936
6415,2017-12-09,516
6416,2017-12-09,429
6417,2017-12-09,1529
6418,2017-12-09,666
6419,2017-12-09,2030
6420,2017-12-09,584
6421,2017-12-10,1026
6422,2017-12-10,21
6423,2017-12-10,127
6424,2017-12-10,1936
6425,2017-12-10,2305
6426,2017-12-10,1013
6427,2017-12-10,1012
6428,2017-12-10,153
6429,2017-12-10,2016
6430,2017-12-10,2301
6431,2017-12-10,1477
6432,2017-12-10,845
6433,2017-12-10,784
6434,2017-12-10,637
6435,2017-12-10,1468
6436,2017-12-10,1670
6437,2017-12-10,2208
6438,2017-12-10,1222
6439,2017-12-10,77
6440,2017-12-10,1198
6441,2017-12-11,1450
6442,2017-12-11,550
6443,2017-12-11,1859
6444,2017-12-11,1133
6445,2017-12-11,1334
6446,2017-12-11,647
6447,2017-12-11,355
6448,2017-12-11,2268
6449,2017-12-11,505
6450,2017-12-11,1876
6451,2017-12-11,836
6452,2017-12-11,1257
6453,2017-12-11,159
6454,2017-12-11,1106
6455,2017-12-11,562
6456,2017-12-11,2155
6457,2017-12-11,1965
6458,2017-12-12,1179
6459,2017-12-12,1679
6460,2017-12-12,1713
6461,2017-12-12,1775
6462,2017-12-12,1608
6463,2017-12-12,2016
6464,2017-12-12,1532
6465,2017-12-12,753
6466,2017-12-12,77
6467,2017-12-12,1508
6468,2017-12-12,1128
6469,2017-12-12,2043
6470,2017-12-12,211
6471,2017-12-12,1893
6472,2017-12-12,411
6473,2017-12-12,1263
6474,2017-12-12,98
6475,2017-12-13,1319
6476,2017-12-13,681
6477,2017-12-13,744
6478,2017-12-13,2226
6479,2017-12-13,834
6480,2017-12-13,1260
6481,2017-12-13,156
6482,2017-12-13,903
6483,2017-12-13,1724
6484,2017-12-13,1725
6485,2017-12-13,1650
6486,2017-12-13,2280
6487,2017-12-13,2241
6488,2017-12-13,1351
6489,2017-12-13,427
6490,2017-12-13,1327
6491,2017-12-13,1023
6492,2017-12-13,1185
6493,2017-12-14,1133
6494,2017-12-14,2170
6495,2017-12-14,1341
6496,2017-12-14,514
6497,2017-12-14,29
6498,2017-12-14,584
6499,2017-12-14,665
6500,2017-12-14,2338
6501,2017-12-14,1967
6502,2017-12-14,955
6503,2017-12-14,640
6504,2017-12-14,1954
6505,2017-12-14,856
6506,2017-12-14,1796
6507,2017-12-14,507
6508,2017-12-14,1695
6509,2017-12-14,1407
6510,2017-12-14,1827
6511,2017-12-14,334
6512,2017-12-14,1283
6513,2017-12-14,2074
6514,2017-12-14,135
6515,2017-12-15,1713
6516,2017-12-15,1611
6517,2017-12-15,2228
6518,2017-12-15,1761
6519,2017-12-15,1454
6520,2017-12-15,2119
6521,2017-12-15,2031
6522,2017-12-15,974
6523,2017-12-15,147
6524,2017-12-15,1050
6525,2017-12-15,1652
6526,2017-12-15,1571
6527,2017-12-15,1279
6528,2017-12-15,543
6529,2017-12-15,6
6530,2017-12-15,1833
6531,2017-12-15,1813
6532,2017-12-15,502
6533,2017-12-15,1543
6534,2017-12-15,1121
6535,2017-12-15,2343
6536,2017-12-16,1701
6537,2017-12-16,1652
6538,2017-12-16,1011
6539,2017-12-16,282
6540,2017-12-16,1536
6541,2017-12-16,986
6542,2017-12-16,191
6543,2017-12-16,774
6544,2017-12-16,1882
6545,2017-12-16,1439
6546,2017-12-16,924
6547,2017-12-16,33
6548,2017-12-16,838
6549,2017-12-16,11
6550,2017-12-16,1147
6551,2017-12-16,890
6552,2017-12-17,1104
6553,2017-12-17,1313
6554,2017-12-17,1276
6555,2017-12-17,56
6556,2017-12-17,124
6557,2017-12-17,1840
6558,2017-12-17,1208
6559,2017-12-17,2104
6560,2017-12-17,2253
6561,2017-12-17,1669
6562,2017-12-17,1336
6563,2017-12-17,2330
6564,2017-12-17,1475
6565,2017-12-17,1832
6566,2017-12-17,842
6567,2017-12-17,580
6568,2017-12-17,223
6569,2017-12-17,2071
6570,2017-12-17,275
6571,2017-12-17,632
6572,2017-12-17,1432
6573,2017-12-17,1452
6574,2017-12-17,164
6575,2017-12-17,13
6576,2017-12-17,1943
6577,2017-12-17,2018
6578,2017-12-18,1102
6579,2017-12-18,49
6580,2017-12-18,215
6581,2017-12-18,707
6582,2017-12-18,819
6583,2017-12-18,2096
6584,2017-12-18,1321
6585,2017-12-18,8
6586,2017-12-18,754
6587,2017-12-18,988
6588,2017-12-18,123
6589,2017-12-18,1179
6590,2017-12-18,401
6591,2017-12-18,1155
6592,2017-12-18,885
6593,2017-12-18,1101
6594,2017-12-18,528
6595,2017-12-18,864
6596,2017-12-18,826
6597,2017-12-18,874
6598,2017-12-18,348
6599,2017-12-19,2129
6600,2017-12-19,1132
6601,2017-12-19,627
6602,2017-12-19,1408
6603,2017-12-19,359
6604,2017-12-19,301
6605,2017-12-19,2334
6606,2017-12-19,47
6607,2017-12-19,677
6608,2017-12-19,843
6609,2017-12-19,1489
6610,2017-12-19,1341
6611,2017-12-19,1527
6612,2017-12-19,19
6613,2017-12-19,350
6614,2017-12-19,38
6615,2017-12-19,1915
6616,2017-12-20,1739
6617,2017-12-20,1484
6618,2017-12-20,121
6619,2017-12-20,925
6620,2017-12-20,942
6621,2017-12-20,513
6622,2017-12-20,1458
6623,2017-12-20,1244
6624,2017-12-20,1589
6625,2017-12-20,1310
6626,2017-12-20,1884
6627,2017-12-20,1385
6628,2017-12-20,1591
6629,2017-12-20,173
6630,2017-12-20,1256
6631,2017-12-20,1179
6632,2017-12-20,724
6633,2017-12-20,194
6634,2017-12-20,1607
6635,2017-12-20,2341
6636,2017-12-21,291
6637,2017-12-21,1101
6638,2017-12-21,434
6639,2017-12-21,1792
6640,2017-12-21,253
6641,2017-12-21,75
6642,2017-12-21,2037
6643,2017-12-21,66
6644,2017-12-21,1984
6645,2017-12-21,1138
6646,2017-12-21,286
6647,2017-12-21,335
6648,2017-12-21,868
6649,2017-12-21,1655
6650,2017-12-21,295
6651,2017-12-21,89
6652,2017-12-21,994
6653,2017-12-21,1884
6654,2017-12-21,439
6655,2017-12-21,75
6656,2017-12-21,476
6657,2017-12-21,1982
6658,2017-12-21,198
6659,2017-12-22,1487
6660,2017-12-22,2259
6661,2017-12-22,223
6662,2017-12-22,33
6663,2017-12-22,2120
6664,2017-12-22,2190
6665,2017-12-22,1163
6666,2017-12-22,726
6667,2017-12-22,144
6668,2017-12-22,1810
6669,2017-12-22,321
6670,2017-12-22,1808
6671,2017-12-22,661
6672,2017-12-22,1032
6673,2017-12-22,1788
6674,2017-12-22,638
6675,2017-12-22,1725
6676,2017-12-22,1133
6677,2017-12-22,607
6678,2017-12-23,1303
6679,2017-12-23,2159
6680,2017-12-23,908
6681,2017-12-23,616
6682,2017-12-23,1742
6683,2017-12-23,2046
6684,2017-12-23,1586
6685,2017-12-23,925
6686,2017-12-23,1831
6687,2017-12-23,1581
6688,2017-12-23,1778
6689,2017-12-23,469
6690,2017-12-23,1940
6691,2017-12-23,239
6692,2017-12-23,318
6693,2017-12-23,2127
6694,2017-12-23,2155
6695,2017-12-23,1724
6696,2017-12-23,733
6697,2017-12-23,2341
6698,2017-12-23,1891
6699,2017-12-23,1070
6700,2017-12-24,886
6701,2017-12-24,1286
6702,2017-12-24,2166
6703,2017-12-24,2121
6704,2017-12-24,510
6705,2017-12-24,2040
6706,2017-12-24,1099
6707,2017-12-24,382
6708,2017-12-24,1031
6709,2017-12-24,2183
6710,2017-12-24,356
6711,2017-12-24,120
6712,2017-12-24,1625
6713,2017-12-24,1934
6714,2017-12-25,1375
6715,2017-12-25,121
6716,2017-12-25,495
6717,2017-12-25,1748
6718,2017-12-25,2076
6719,2017-12-25,1806
6720,2017-12-25,2244
6721,2017-12-25,2238
6722,2017-12-25,1349
6723,2017-12-25,2123
6724,2017-12-25,2310
6725,2017-12-25,661
6726,2017-12-25,1790
6727,2017-12-25,1496
6728,2017-12-25,206
6729,2017-12-25,2005
6730,2017-12-25,816
6731,2017-12-25,39
6732,2017-12-25,1732
6733,2017-12-25,546
6734,2017-12-25,762
6735,2017-12-25,1168
6736,2017-12-25,559
6737,2017-12-25,902
6738,2017-12-25,1651
6739,2017-12-25,808
6740,2017-12-25,1551
6741,2017-12-26,1626
6742,2017-12-26,1823
6743,2017-12-26,325
6744,2017-12-26,1691
6745,2017-12-26,1378
6746,2017-12-26,1467
6747,2017-12-26,207
6748,2017-12-26,1361
6749,2017-12-26,1654
6750,2017-12-26,338
6751,2017-12-26,1328
6752,2017-12-26,1111
6753,2017-12-26,1012
6754,2017-12-26,698
6755,2017-12-27,789
6756,2017-12-27,1788
6757,2017-12-27,454
6758,2017-12-27,816
6759,2017-12-27,1808
6760,2017-12-27,93
6761,2017-12-27,15
6762,2017-12-27,1135
6763,2017-12-27,1092
6764,2017-12-27,1258
6765,2017-12-27,2161
6766,2017-12-27,877
6767,2017-12-27,656
6768,2017-12-27,1478
6769,2017-12-27,1180
6770,2017-12-27,1901
6771,2017-12-28,1454
6772,2017-12-28,35
6773,2017-12-28,121
6774,2017-12-28,1195
6775,2017-12-28,627
6776,2017-12-28,1959
6777,2017-12-28,1611
6778,2017-12-28,871
6779,2017-12-28,2133
6780,2017-12-28,764
6781,2017-12-28,981
6782,2017-12-28,845
6783,2017-12-28,2156
6784,2017-12-28,331
6785,2017-12-28,1192
6786,2017-12-28,2077
6787,2017-12-28,2079
6788,2017-12-28,8
6789,2017-12-28,1137
6790,2017-12-28,1764
6791,2017-12-28,887
6792,2017-12-28,1275
6793,2017-12-28,344
6794,2017-12-28,1079
6795,2017-12-29,60
6796,2017-12-29,1775
6797,2017-12-29,1
6798,2017-12-29,997
6799,2017-12-29,1068
6800,2017-12-29,1893
6801,2017-12-29,1289
6802,2017-12-29,166
6803,2017-12-29,1675
6804,2017-12-29,724
6805,2017-12-29,2133
6806,2017-12-30,655
6807,2017-12-30,636
6808,2017-12-30,1372
6809,2017-12-30,821
6810,2017-12-30,1799
6811,2017-12-30,969
6812,2017-12-30,2131
6813,2017-12-30,712
6814,2017-12-30,146
6815,2017-12-30,347
6816,2017-12-30,200
6817,2017-12-30,516
6818,2017-12-30,643
6819,2017-12-30,1020
6820,2017-12-30,77
6821,2017-12-30,1030
6822,2017-12-30,545
6823,2017-12-30,97
6824,2017-12-30,913
6825,2017-12-31,864
6826,2017-12-31,929
6827,2017-12-31,1525
6828,2017-12-31,1270
6829,2017-12-31,1056
6830,2017-12-31,533
6831,2017-12-31,1031
6832,2017-12-31,1579
6833,2017-12-31,1035
6834,2017-12-31,2218
6835,2017-12-31,863
6836,2017-12-31,1930
6837,2017-12-31,1237
6838,2017-12-31,1485
6839,2017-12-31,1370
6840,2018-01-01,1672
6841,2018-01-01,1781
6842,2018-01-01,759
6843,2018-01-01,98
6844,2018-01-01,596
6845,2018-01-01,1932
6846,2018-01-01,1253
6847,2018-01-01,223
6848,2018-01-01,1065
6849,2018-01-01,627
6850,2018-01-01,262
6851,2018-01-01,652
6852,2018-01-01,1121
6853,2018-01-01,69
6854,2018-01-01,2305
6855,2018-01-01,600
6856,2018-01-01,491
6857,2018-01-01,1392
6858,2018-01-01,1469
6859,2018-01-01,1795
6860,2018-01-01,1980
6861,2018-01-01,416
6862,2018-01-01,598
6863,2018-01-01,1445
6864,2018-01-01,412
6865,2018-01-01,288
6866,2018-01-01,1028
6867,2018-01-01,850
6868,2018-01-02,1433
6869,2018-01-02,466
6870,2018-01-02,682
6871,2018-01-02,685
6872,2018-01-02,2261
6873,2018-01-02,1061
6874,2018-01-02,1391
6875,2018-01-02,1698
6876,2018-01-02,2072
6877,2018-01-02,1486
6878,2018-01-02,934
6879,2018-01-02,1938
6880,2018-01-02,1585
6881,2018-01-02,806
6882,2018-01-02,279
6883,2018-01-02,1494
6884,2018-01-02,438
6885,2018-01-02,2270
6886,2018-01-02,2126
6887,2018-01-02,1964
6888,2018-01-02,822
6889,2018-01-03,2069
6890,2018-01-03,1090
6891,2018-01-03,20
6892,2018-01-03,248
6893,2018-01-03,948
6894,2018-01-03,1981
6895,2018-01-03,646
6896,2018-01-03,1557
6897,2018-01-03,1523
6898,2018-01-03,401
6899,2018-01-03,1649
6900,2018-01-03,966
6901,2018-01-03,325
6902,2018-01-03,700
6903,2018-01-03,503
6904,2018-01-03,1314
6905,2018-01-03,956
6906,2018-01-03,1426
6907,2018-01-03,1271
6908,2018-01-03,613
6909,2018-01-03,1421
6910,2018-01-03,612
6911,2018-01-03,529
6912,2018-01-04,1711
6913,2018-01-04,1276
6914,2018-01-04,1229
6915,2018-01-04,937
6916,2018-01-04,980
6917,2018-01-04,57
6918,2018-01-04,60
6919,2018-01-04,1815
6920,2018-01-04,125
6921,2018-01-04,1654
6922,2018-01-04,996
6923,2018-01-04,1555
6924,2018-01-04,1729
6925,2018-01-04,1004
6926,2018-01-04,1871
6927,2018-01-05,1232
6928,2018-01-05,942
6929,2018-01-05,1879
6930,2018-01-05,615
6931,2018-01-05,1879
6932,2018-01-05,772
6933,2018-01-05,520
6934,2018-01-05,2138
6935,2018-01-05,1516
6936,2018-01-05,2109
6937,2018-01-05,792
6938,2018-01-05,2227
6939,2018-01-05,1720
6940,2018-01-05,1447
6941,2018-01-05,1684
6942,2018-01-05,825
6943,2018-01-05,253
6944,2018-01-05,550
6945,2018-01-05,1661
6946,2018-01-05,1062
6947,2018-01-05,459
6948,2018-01-05,637
6949,2018-01-05,1635
6950,2018-01-05,42
6951,2018-01-05,1032
6952,2018-01-05,1208
6953,2018-01-05,375
6954,2018-01-06,2080
6955,2018-01-06,2088
6956,2018-01-06,1193
6957,2018-01-06,18
6958,2018-01-06,2122
6959,2018-01-06,489
6960,2018-01-06,740
6961,2018-01-06,1286
6962,2018-01-06,1229
6963,2018-01-06,57
6964,2018-01-06,1424
6965,2018-01-06,1274
6966,2018-01-06,609
6967,2018-01-06,1852
6968,2018-01-06,972
6969,2018-01-06,1340
6970,2018-01-06,571
6971,2018-01-06,1774
6972,2018-01-06,1800
6973,2018-01-07,78
6974,2018-01-07,1927
6975,2018-01-07,281
6976,2018-01-07,2082
6977,2018-01-07,1156
6978,2018-01-07,35
6979,2018-01-07,1289
6980,2018-01-07,711
6981,2018-01-07,364
6982,2018-01-07,889
6983,2018-01-07,2020
6984,2018-01-07,1643
6985,2018-01-07,205
6986,2018-01-07,1110
6987,2018-01-07,657
6988,2018-01-07,526
6989,2018-01-07,1060
6990,2018-01-07,440
6991,2018-01-07,910
6992,2018-01-07,1122
6993,2018-01-07,639
6994,2018-01-07,1842
6995,2018-01-08,899
6996,2018-01-08,1077
6997,2018-01-08,1961
6998,2018-01-08,1751
6999,2018-01-08,997
7000,2018-01-08,316
7001,2018-01-08,563
7002,2018-01-08,1489
7003,2018-01-08,1638
7004,2018-01-08,9
7005,2018-01-08,439
7006,2018-01-08,1382
7007,2018-01-08,1700
7008,2018-01-08,1498
7009,2018-01-09,3
7010,2018-01-09,2304
7011,2018-01-09,1338
7012,2018-01-09,1275
7013,2018-01-09,2312
7014,2018-01-09,667
7015,2018-01-09,1900
7016,2018-01-09,733
7017,2018-01-09,1476
7018,2018-01-09,549
7019,2018-01-09,711
7020,2018-01-09,162
7021,2018-01-09,649
7022,2018-01-10,144
7023,2018-01-10,1182
7024,2018-01-10,1265
7025,2018-01-10,1885
7026,2018-01-10,1481
7027,2018-01-10,1557
7028,2018-01-10,1518
7029,2018-01-10,334
7030,2018-01-10,163
7031,2018-01-10,1614
7032,2018-01-10,184
7033,2018-01-10,1027
7034,2018-01-10,590
7035,2018-01-10,1932
7036,2018-01-10,873
7037,2018-01-10,2191
7038,2018-01-10,484
7039,2018-01-10,1447
7040,2018-01-11,1834
7041,2018-01-11,315
7042,2018-01-11,692
7043,2018-01-11,2003
7044,2018-01-11,733
7045,2018-01-11,1164
7046,2018-01-11,2242
7047,2018-01-11,582
7048,2018-01-11,1595
7049,2018-01-11,717
7050,2018-01-11,1387
7051,2018-01-11,1126
7052,2018-01-11,1031
7053,2018-01-11,290
7054,2018-01-11,2236
7055,2018-01-11,2180
7056,2018-01-11,1461
7057,2018-01-11,779
7058,2018-01-12,564
7059,2018-01-12,664
7060,2018-01-12,2266
7061,2018-01-12,874
7062,2018-01-12,2260
7063,2018-01-12,972
7064,2018-01-12,1581
7065,2018-01-12,1861
7066,2018-01-12,15
7067,2018-01-12,1424
7068,2018-01-12,160
7069,2018-01-12,394
7070,2018-01-12,1182
7071,2018-01-12,76
7072,2018-01-12,1814
7073,2018-01-12,1922
7074,2018-01-13,1480
7075,2018-01-13,2119
7076,2018-01-13,1391
7077,2018-01-13,1474
7078,2018-01-13,2017
7079,2018-01-13,1721
7080,2018-01-13,941
7081,2018-01-13,1871
7082,2018-01-13,2178
7083,2018-01-13,2338
7084,2018-01-13,1869
7085,2018-01-13,2058
7086,2018-01-13,553
7087,2018-01-13,1556
7088,2018-01-14,2182
7089,2018-01-14,1908
7090,2018-01-14,936
7091,2018-01-14,1085
7092,2018-01-14,1360
7093,2018-01-14,1390
7094,2018-01-14,1523
7095,2018-01-14,1991
7096,2018-01-14,1679
7097,2018-01-14,411
7098,2018-01-14,1709
7099,2018-01-14,515
7100,2018-01-14,1065
7101,2018-01-14,2006
7102,2018-01-14,1136
7103,2018-01-14,2212
7104,2018-01-14,1221
7105,2018-01-14,2091
7106,2018-01-15,521
7107,2018-01-15,860
7108,2018-01-15,1126
7109,2018-01-15,1365
7110,2018-01-15,1510
7111,2018-01-15,774
7112,2018-01-15,949
7113,2018-01-15,1646
7114,2018-01-15,2186
